TRANSACTION_ID,POLICY_PUBLIC_ID,QUOTE_PUBLIC_ID,USER_PUBLIC_ID,INVOICE_PUBLIC_ID,TRANSACTION_STATUS,INVOICE_STATUS,CHARGE_CATEGORY,PRODUCT,SUBSCRIPTION_INTERVAL,PROCESSOR,PROVIDER_TYPE,IS_GATEWAY,ATTEMPT_NUMBER,AMOUNT,CURRENCY,PROVIDER_METHOD_TYPE,CREDIT_CARD_BRAND,ERROR_MESSAGE,TRANSACTION_PROCESSING_STARTED_AT,INVOICE_CREATED_AT
55537636,LPP26#####866,LPQ714#####6745,LU6B#####E73,LINV-#####fTRHkq,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,2,58.14,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-06-24 15:27:35,2025-06-24 15:27:35
51937417,LPP19#####200,LPQ400#####4374,LU6B#####273,LINV-#####RwablQ,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,42.86,usd,apple_pay,Visa,,2025-05-25 13:52:02,2025-05-25 13:52:02
51752488,LPP38#####305,LPQ801#####3993,LU29#####C06,LINV-#####Hw_LVk,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,31.38,usd,apple_pay,Visa,,2025-05-23 16:40:56,2025-05-23 16:40:56
57880033,LPP52#####990,LPQ599#####3258,LU5E#####7C7,LINV-#####w6fqGA,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,176.8,usd,apple_pay,Visa,Your card was declined.,2025-07-11 11:39:57,2025-06-23 11:39:40
56015108,LPP73#####296,LPQ203#####1663,LU29#####006,LINV-#####xeBcAS,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,2,39.97,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-06-28 14:09:51,2025-06-28 14:09:51
52413779,LPP44#####879,LPQ245#####4108,LU81#####639,LINV-#####HCu65L,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,66.62,usd,apple_pay,Visa,,2025-05-29 21:31:56,2025-05-29 21:31:56
55239032,LPP96#####438,LPQ015#####1228,LU9D#####0F2,LINV-#####Ezosvn,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,74.81,usd,apple_pay,Visa,,2025-06-22 9:36:39,2025-06-22 9:36:38
55272846,LPP16#####827,LPQ908#####3926,LU7D#####D24,LINV-#####x6AVtI,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,43.22,usd,apple_pay,Visa,,2025-06-22 12:26:59,2025-06-22 12:26:58
55303861,LPP79#####961,LPQ022#####5842,LU5E#####447,LINV-#####ZF-P0W,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,69.94,usd,apple_pay,MasterCard,,2025-06-22 14:48:52,2025-06-22 14:48:52
55272976,LPP51#####986,LPQ568#####0374,LU12#####741,LINV-#####rTfgeU,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,94.81,usd,apple_pay,MasterCard,,2025-06-22 12:27:29,2025-06-22 12:27:29
51535991,LPP47#####599,LPQ212#####3667,LU43#####708,LINV-#####5oD9s1,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,12.4,usd,apple_pay,MasterCard,,2025-05-21 19:04:23,2025-05-21 19:04:23
51859947,LPP35#####011,LPQ788#####2770,LU39#####105,LINV-#####BgV-6e,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,43.23,usd,apple_pay,American Express,,2025-05-24 17:36:38,2025-05-24 17:36:38
51865506,LPP50#####584,LPQ548#####2978,LU49#####A08,LINV-#####ORSE8i,success,paid,new policy transaction,pet,annual,adyen,spreedly_adyen,True,1,322.48,usd,apple_pay,MasterCard,,2025-05-24 22:09:47,2025-05-24 22:09:47
51865325,LPP47#####154,LPQ899#####4109,LU42#####F08,LINV-#####3dseKy,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,21.07,usd,apple_pay,Visa,,2025-05-24 21:51:40,2025-05-24 21:51:40
52415502,LPP92#####113,LPQ965#####8089,LU81#####B59,LINV-#####i-0dXE,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,62.86,usd,apple_pay,Visa,,2025-05-29 22:59:44,2025-05-29 22:59:43
52423015,LPP07#####428,LPQ628#####9764,LU4E#####D08,LINV-#####Zfayw2,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,22.97,usd,apple_pay,Visa,,2025-05-30 2:05:47,2025-05-30 2:05:46
55223491,LPP58#####083,LPQ200#####5918,LU12#####B01,LINV-#####rPFCL4,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,29.71,usd,apple_pay,Visa,,2025-06-22 8:08:05,2025-06-22 8:08:05
57576681,LPP99#####645,LPQ922#####8444,LU49#####784,LINV-#####y3GzZK,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,36.86,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-09 8:41:00,2025-06-24 8:40:51
57625815,LPP92#####511,LPQ687#####5129,LU4E#####C08,LINV-#####Xk4n_L,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,129.84,usd,apple_pay,MasterCard,Not enough balance | 27 : Retry after 4 days,2025-07-09 12:40:15,2025-06-27 12:39:41
57572083,LPP52#####828,LPQ138#####3391,LU39#####305,LINV-#####wAZDnl,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,35.45,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-09 8:15:20,2025-06-30 8:15:08
51873506,LPP01#####706,LPQ961#####9059,LU49#####588,LINV-#####Qu0JKC,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,60.15,usd,apple_pay,Visa,,2025-05-25 4:07:27,2025-05-25 4:07:27
51865771,LPP42#####377,LPQ912#####5921,LU6B#####4F3,LINV-#####gl3x_F,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,19.78,usd,apple_pay,MasterCard,,2025-05-24 22:41:46,2025-05-24 22:41:46
51660948,LPP76#####226,LPQ129#####7143,LU29#####906,LINV-#####ljEGVS,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,32.62,usd,apple_pay,MasterCard,,2025-05-23 3:17:48,2025-05-23 3:17:48
51587292,,LPQ034#####0335,LU29#####E06,LINV-#####ZmTFkh,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,2,27.87,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-05-22 11:27:19,2025-05-22 11:27:18
51641157,LPP02#####885,LPQ287#####8605,LU12#####EC1,LINV-#####A_FtwP,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,35.02,usd,apple_pay,Visa,,2025-05-22 15:49:06,2025-05-22 15:49:06
55276181,LPP77#####134,LPQ895#####3701,LU5E#####CC7,LINV-#####fJJYc1,success,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,30.6,usd,apple_pay,Visa,,2025-06-22 12:40:37,2025-06-22 12:40:37
55759302,LPP12#####556,LPQ573#####8004,LU49#####284,LINV-#####5uSuc-,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,108.87,usd,apple_pay,Visa,Insufficient Funds,2025-06-26 13:51:48,2025-06-26 13:51:48
55759947,LPP67#####873,LPQ652#####9112,LU42#####A88,LINV-#####CTign5,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,92.46,usd,apple_pay,MasterCard,,2025-06-26 13:54:55,2025-06-26 13:54:55
55784766,LPP45#####550,LPQ338#####9104,LU12#####081,LINV-#####_tVj8g,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,74.61,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-26 15:35:42,2025-06-26 15:35:42
55796373,LPP79#####544,LPQ838#####0986,LU39#####405,LINV-#####v3WKOP,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,55.88,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-26 19:51:32,2025-06-23 12:12:39
55782049,LPP60#####450,LPQ512#####5328,LU4E#####088,LINV-#####VJCHy7,refused,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,62.07,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-06-26 15:23:01,2025-06-26 15:23:01
55275291,LPP32#####201,LPQ885#####7195,LU4A#####308,LINV-#####ZOCxa-,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,25.16,usd,apple_pay,Visa,,2025-06-22 12:36:59,2025-06-22 12:36:59
55304498,LPP34#####314,LPQ027#####9166,LU9D#####C32,LINV-#####ugWwa1,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,36.91,usd,apple_pay,Visa,,2025-06-22 14:52:13,2025-06-22 14:52:13
55240073,LPP27#####274,LPQ830#####8658,LU39#####B05,LINV-#####IFT2IP,error,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,49.78,usd,apple_pay,MasterCard,Restricted Card,2025-06-22 9:41:37,2025-06-22 9:41:36
51660646,LPP60#####356,LPQ292#####8384,LU12#####741,LINV-#####jkCNeQ,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,30.64,usd,apple_pay,Visa,,2025-05-23 2:43:48,2025-05-23 2:43:48
57163040,LPP60#####450,LPQ512#####5328,LU4E#####088,LINV-#####VJCHy7,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,62.07,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-05 15:23:07,2025-06-26 15:23:01
57151352,LPP04#####803,LPQ050#####3149,LU6B#####E73,LINV-#####sHRyMR,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,33.87,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-05 14:23:35,2025-06-29 14:23:22
55285887,LPP33#####965,LPQ537#####6144,LU29#####306,LINV-#####a0wCxA,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,80.69,usd,apple_pay,Visa,Your card was declined.,2025-06-22 13:32:16,2025-06-22 13:32:15
52290972,,LPQ151#####0670,LU4E#####388,LINV-#####pzs81H,error,canceled,new policy transaction,pet,annual,adyen,spreedly_adyen,True,2,660.27,usd,apple_pay,MasterCard,Refused | 05 : Do not honor,2025-05-28 16:08:47,2025-05-28 16:08:46
55421007,LPP82#####056,LPQ932#####6977,LU7D#####D84,LINV-#####-m5PB9,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,45.48,usd,apple_pay,Visa,Your card was declined.,2025-06-23 14:58:16,2025-06-23 14:58:16
55438460,LPP39#####799,LPQ646#####5914,LU12#####481,LINV-#####oC8WKn,refused,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,31.14,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-23 21:49:28,2025-06-22 14:48:48
55396056,LPP00#####119,LPQ825#####1328,LU12#####601,LINV-#####iuboJh,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,28.89,usd,apple_pay,Visa,,2025-06-23 13:10:46,2025-06-23 13:10:46
56246744,LPP59#####055,LPQ941#####6493,LU39#####F05,LINV-#####kKvz3U,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,46.43,usd,apple_pay,Visa,Closed Account,2025-06-30 11:41:54,2025-06-30 11:41:54
56248787,LPP15#####954,LPQ341#####0620,LU7D#####D44,LINV-#####Zuovyj,refused,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,45.07,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-06-30 11:47:56,2025-06-30 11:47:56
56247402,LPP92#####729,LPQ066#####0080,LU5E#####747,LINV-#####5HHV1r,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,52.62,usd,apple_pay,Visa,,2025-06-30 11:43:58,2025-06-30 11:43:58
56246747,LPP40#####370,LPQ999#####8686,LU12#####681,LINV-#####QVflwa,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,62.9,usd,apple_pay,Visa,,2025-06-30 11:41:54,2025-06-30 11:41:54
56241568,LPP09#####944,LPQ462#####8113,LU9D#####152,LINV-#####cy27cu,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.52,usd,apple_pay,MasterCard,,2025-06-30 11:25:10,2025-06-30 11:25:10
56198375,LPP44#####879,LPQ245#####4108,LU81#####639,LINV-#####dXc78Y,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,66.62,usd,apple_pay,Visa,,2025-06-30 9:07:41,2025-06-30 9:07:41
56301943,LPP64#####605,LPQ341#####1184,LU4D#####F88,LINV-#####se-WzZ,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,50.46,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-30 14:13:46,2025-06-30 14:13:46
56242174,LPP52#####205,LPQ335#####3416,LU12#####B01,LINV-#####r3B6tN,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,37.58,usd,apple_pay,MasterCard,Restricted Card | 62 : Restricted card,2025-06-30 11:26:51,2025-06-30 11:26:51
51532625,LPP51#####986,LPQ568#####0374,LU12#####741,LINV-#####YrklQE,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,94.81,usd,apple_pay,MasterCard,,2025-05-21 17:16:25,2025-05-21 17:16:25
51770465,,LPQ856#####0124,LU24#####006,LINV-#####91ZWL2,refused,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,3,39.38,usd,apple_pay,Visa,Your card was declined.,2025-05-24 3:16:52,2025-05-24 3:16:51
51768575,LPP15#####117,LPQ474#####3335,LU29#####306,LINV-#####la04Pv,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,55.19,usd,apple_pay,Visa,,2025-05-24 1:11:28,2025-05-24 1:11:28
52075499,LPP14#####646,LPQ239#####1606,LU12#####641,LINV-#####Yh6oLS,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,44.49,usd,apple_pay,Visa,,2025-05-27 1:16:20,2025-05-27 1:16:20
55352727,LPP94#####366,LPQ736#####1412,LU29#####F06,LINV-#####26YQmb,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,20.81,usd,apple_pay,Visa,,2025-06-23 9:36:06,2025-06-23 9:36:06
59036036,LPP14#####884,LPQ507#####3492,LU4E#####888,LINV-#####4u9OLW,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,59.48,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-19 23:57:13,2025-06-30 11:46:19
58988777,LPP81#####022,LPQ743#####2892,LU6B#####333,LINV-#####xT-6DE,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.07,usd,apple_pay,Visa,CVC Declined | 05 : Do not honor,2025-07-19 13:12:16,2025-06-28 13:12:07
59001308,LPP88#####126,LPQ713#####3118,LU7D#####2E4,LINV-#####I5zgYZ,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,103.03,usd,apple_pay,Discover,Your card was declined.,2025-07-19 14:05:40,2025-07-19 14:05:39
58978671,LPP72#####493,LPQ169#####7802,LU73#####264,LINV-#####66tnCw,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,68.27,usd,apple_pay,Visa,"Declined Non Generic | 78 : Blocked, first used",2025-07-19 12:35:24,2025-06-22 12:35:13
58067387,LPP52#####205,LPQ335#####3416,LU12#####B01,LINV-#####r3B6tN,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,37.58,usd,apple_pay,MasterCard,Your card does not support this type of purchase.,2025-07-12 18:42:23,2025-06-30 11:26:51
51576020,LPP32#####916,LPQ197#####9249,LU6B#####013,LINV-#####pByZjv,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,45.36,usd,apple_pay,Visa,,2025-05-22 10:25:07,2025-05-22 10:25:07
56252575,LPP20#####800,LPQ875#####0272,LU18#####401,LINV-#####yvj-r-,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,38.73,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-06-30 11:58:29,2025-06-30 11:58:29
52301281,LPP44#####621,LPQ535#####9812,LU12#####101,LINV-#####zO8rxd,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,49.85,usd,apple_pay,Visa,,2025-05-28 21:49:35,2025-05-28 21:49:34
52311264,,LPQ398#####6450,LU49#####784,LINV-#####3u_QDt,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,37.48,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-29 3:11:10,2025-05-29 3:11:10
52424355,LPP02#####711,LPQ841#####0316,LU7D#####204,LINV-#####UfjVfj,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,80.75,usd,apple_pay,American Express,,2025-05-30 3:20:36,2025-05-30 3:20:35
55569416,LPP74#####202,LPQ162#####8809,LU81#####D59,LINV-#####Q-CYK2,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,79.75,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-06-25 8:19:01,2025-06-25 8:19:00
55584218,LPP41#####173,LPQ015#####9447,LU9D#####192,LINV-#####Q1dZ_g,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,19.32,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-06-25 9:41:43,2025-06-25 9:41:43
51763146,,LPQ912#####9327,LU9D#####C72,LINV-#####s4QqiY,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,32.73,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-23 23:30:22,2025-05-23 23:30:21
51763042,LPP25#####976,LPQ486#####5034,LU81#####5F9,LINV-#####oknvT8,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,42.92,usd,apple_pay,Visa,,2025-05-23 23:22:16,2025-05-23 23:22:16
51663497,,LPQ349#####7115,LU5E#####E47,LINV-#####zs45pl,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,83.15,usd,apple_pay,MasterCard,Insufficient Funds,2025-05-23 7:49:51,2025-05-23 7:49:50
51962914,LPP10#####072,LPQ753#####0614,LU6B#####E33,LINV-#####zhONW2,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,47.94,usd,apple_pay,Discover,,2025-05-25 17:53:26,2025-05-25 17:53:26
51975227,LPP63#####034,LPQ675#####2455,LU4E#####588,LINV-#####g8PPZI,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,22.15,usd,apple_pay,Visa,,2025-05-26 3:47:25,2025-05-26 3:47:25
52309456,LPP72#####938,LPQ913#####7732,LU39#####B05,LINV-#####S1zGil,success,paid,new policy transaction,pet,annual,stripe,spreedly_stripe,True,1,434.57,usd,apple_pay,Visa,,2025-05-29 1:27:59,2025-05-29 1:27:59
52311275,,LPQ398#####6450,LU49#####784,LINV-#####3u_QDt,error,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,2,37.48,usd,apple_pay,Visa,Your card was declined.,2025-05-29 3:11:10,2025-05-29 3:11:10
55839280,LPP80#####827,LPQ702#####7930,LU12#####9C1,LINV-#####v7PDNJ,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,41.74,usd,apple_pay,Visa,Insufficient Funds,2025-06-27 10:24:29,2025-06-27 10:24:29
52064058,LPP68#####155,LPQ618#####6164,LU4E#####188,LINV-#####7jj33f,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,59.58,usd,apple_pay,Visa,,2025-05-26 17:53:49,2025-05-26 17:53:48
55880768,LPP89#####254,LPQ413#####6906,LU6B#####FF3,LINV-#####0dm4nI,refused,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,3,22.59,usd,apple_pay,MasterCard,Not enough balance | 24 : Retry after 1 hour,2025-06-27 13:35:09,2025-06-27 13:35:09
52297687,LPP45#####489,LPQ083#####7873,LU81#####F99,LINV-#####iO9AVJ,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,33.33,usd,apple_pay,Visa,,2025-05-28 19:34:37,2025-05-28 19:34:37
51973875,LPP26#####034,LPQ690#####6433,LU6B#####ED3,LINV-#####SzNEPv,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,51.94,usd,apple_pay,MasterCard,,2025-05-26 1:27:37,2025-05-26 1:27:37
55917338,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####1BhrFd,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,35.98,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-06-27 20:12:00,2025-06-24 15:26:04
55915001,LPP26#####307,LPQ067#####5054,LU39#####805,LINV-#####5venvn,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,131.98,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-27 19:20:22,2025-06-24 15:12:07
55916547,LPP05#####046,LPQ063#####0052,LU5E#####1C7,LINV-#####xNGGEI,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.74,usd,apple_pay,Visa,"Declined Non Generic | 78 : Blocked, first used",2025-06-27 19:54:31,2025-06-24 15:23:09
55868136,LPP92#####511,LPQ687#####5129,LU4E#####C08,LINV-#####Xk4n_L,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,129.84,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-06-27 12:39:41,2025-06-27 12:39:41
56242665,LPP48#####684,LPQ473#####5871,LU81#####E59,LINV-#####WxToyn,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,33.54,usd,apple_pay,Visa,,2025-06-30 11:28:42,2025-06-30 11:28:42
52349917,LPP64#####605,LPQ341#####1184,LU4D#####F88,LINV-#####QuJIRT,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,50.46,usd,apple_pay,Visa,,2025-05-29 11:33:33,2025-05-29 11:33:32
51770470,,LPQ856#####0124,LU24#####006,LINV-#####pptvlL,error,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,39.38,usd,apple_pay,Visa,Your card was declined.,2025-05-24 3:17:02,2025-05-24 3:17:02
56307274,LPP07#####428,LPQ628#####9764,LU4E#####D08,LINV-#####3865Zc,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,22.97,usd,apple_pay,Visa,,2025-06-30 14:20:59,2025-06-30 14:20:59
56252327,LPP14#####023,LPQ199#####7277,LU5E#####947,LINV-#####cskvWw,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.73,usd,apple_pay,MasterCard,,2025-06-30 11:58:48,2025-06-30 11:58:48
56249913,LPP73#####476,LPQ113#####9058,LU6B#####193,LINV-#####K6KWY2,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,53.9,usd,apple_pay,Visa,,2025-06-30 11:51:26,2025-06-30 11:51:26
55534586,LPP43#####961,LPQ136#####4172,LU72#####CC4,LINV-#####_mKcYa,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,33.33,usd,apple_pay,MasterCard,Insufficient Funds,2025-06-24 15:11:54,2025-06-24 15:11:53
55881980,LPP98#####775,LPQ368#####4785,LU9D#####772,LINV-#####m591RN,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,47.89,usd,apple_pay,Visa,,2025-06-27 13:41:19,2025-06-27 13:41:19
58250844,LPP44#####433,LPQ134#####9215,LU49#####884,LINV-#####9gDlGn,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,33.86,usd,apple_pay,MasterCard,Not enough balance | 30 : Retry after 10 days,2025-07-14 10:58:37,2025-06-29 10:58:28
58247265,LPP24#####123,LPQ748#####4660,LU12#####941,LINV-#####eqzMmq,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,31.4,usd,apple_pay,MasterCard,Your card does not support this type of purchase.,2025-07-14 10:43:17,2025-06-23 9:24:49
51541377,LPP14#####845,LPQ145#####1406,LU7D#####564,LINV-#####sYGh94,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,34.21,usd,apple_pay,Visa,,2025-05-21 23:13:43,2025-05-21 23:13:43
